户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途
2室1厅,中楼层/共6层,71.74平米,平层/精装,382.0,南太平庄北巷,朝阳,南北,无,2021年09月06日 ,普通住宅 
2室1厅,低楼层/共29层,71.17平米,平层/简装,355.0,首开畅心园,朝阳,东南,有,2021年09月05日 ,普通住宅 
2室1厅,中楼层/共7层,72.56平米,平层/精装,367.0,福怡苑,朝阳,南北,无,2021年09月01日 ,普通住宅 
2室2厅,高楼层/共7层,103.57平米,复式/精装,432.0,荟康苑,朝阳,南北,无,2021年08月27日 ,普通住宅 
2室1厅,顶层/共7层,48.3平米,平层/精装,345.0,灵通观,朝阳,南北,无,2021年08月24日 ,普通住宅 
2室1厅,中楼层/共5层,44.26平米,平层/精装,348.0,灵通观,朝阳,南,无,2021年08月24日 ,普通住宅 
2室2厅,高楼层/共6层,87.75平米,平层/精装,384.0,瑞祥里,朝阳,南北,无,2021年08月22日 ,普通住宅 
2室1厅,中楼层/共7层,86.51平米,平层/精装,600.0,通惠家园,朝阳,南北,无,2021年08月21日 ,普通住宅 
2室1厅,低楼层/共14层,46.72平米,平层/精装,360.0,安华里社区,朝阳,东北,有,2021年08月21日 ,普通住宅 
2室1厅,顶层/共23层,98.4平米,平层/精装,790.0,万豪国际公寓,朝阳,东北,有,2021年08月19日 ,普通住宅 
2室1厅,中楼层/共5层,49.8平米,平层/精装,435.0,幸福二村,朝阳,南北,无,2021年08月17日 ,普通住宅 
2室1厅,中楼层/共13层,146.72平米,平层/精装,880.0,嘉华世纪公寓,朝阳,东南,有,2021年08月15日 ,普通住宅 
2室1厅,低楼层/共28层,85.41平米,平层/精装,510.0,通惠家园,朝阳,东南,有,2021年08月11日 ,普通住宅 
2室1厅,底层/共6层,82.28平米,平层/毛坯,368.0,双柳新居,朝阳,南北,无,2021年08月02日 ,普通住宅 
2室1厅,高楼层/共17层,82.79平米,平层/精装,379.0,朝丰家园,朝阳,南北,有,2021年08月02日 ,普通住宅 
2室1厅,高楼层/共11层,79.04平米,平层/精装,519.0,美华世纪,朝阳,南,有,2021年08月01日 ,普通住宅 
2室1厅,低楼层/共33层,123.22平米,平层/精装,1426.0,金地国际花园,朝阳,东南西北,有,2021年07月23日 ,公寓/公寓 
2室1厅,高楼层/共24层,72.33平米,平层/简装,439.0,南新园,朝阳,东南,有,2021年07月18日 ,普通住宅 
2室1厅,低楼层/共22层,78.8平米,平层/简装,399.0,金隅悦和园,朝阳,南,有,2021年07月18日 ,普通住宅 
2室1厅,底层/共21层,71.79平米,平层/精装,394.0,柏林爱乐二期,朝阳,东北,有,2021年07月11日 ,普通住宅 
2室1厅,底层/共6层,87.42平米,平层/简装,399.0,华美橡树岭,朝阳,南北,有,2021年07月09日 ,普通住宅 
2室2厅,低楼层/共22层,78.2平米,平层/精装,442.0,京棉新城,朝阳,西北,有,2021年07月08日 ,普通住宅 
2室1厅,低楼层/共25层,80.39平米,平层/简装,385.0,弘善家园,朝阳,东南,有,2021年07月05日 ,普通住宅 
2室1厅,高楼层/共28层,104.44平米,平层/简装,768.0,现代城,朝阳,东,有,2021年07月04日 ,普通住宅 
2室1厅,高楼层/共6层,56.82平米,平层/精装,408.0,安苑东里一区,朝阳,东西,无,2021年07月02日 ,普通住宅 
2室1厅,高楼层/共12层,114.05平米,平层/精装,730.0,东恒时代三期,朝阳,南北,有,2021年06月25日 ,普通住宅 
2室1厅,底层/共6层,49.74平米,平层/精装,380.0,南沙滩小区,朝阳,西南,无,2021年06月20日 ,普通住宅 
2室1厅,底层/共6层,79平米,平层/精装,374.0,双柳新居,朝阳,南北,无,2021年06月08日 ,普通住宅 
2室1厅,高楼层/共21层,77.44平米,平层/精装,415.0,金隅康惠园2号院,朝阳,东西,有,2021年06月04日 ,普通住宅 
2室1厅,低楼层/共28层,76.97平米,平层/简装,389.0,金隅悦和园,朝阳,南北,有,2021年05月27日 ,普通住宅 
2室2厅,低楼层/共18层,89.81平米,平层/精装,415.0,京通苑,朝阳,西南,有,2021年05月25日 ,普通住宅 
2室1厅,顶层/共29层,88.43平米,平层/精装,399.0,保利嘉园三号院,朝阳,东南,有,2021年05月23日 ,普通住宅 
2室1厅,中楼层/共6层,69.62平米,平层/精装,439.0,芳园里,朝阳,东南西北,无,2021年05月22日 ,普通住宅 
2室1厅,高楼层/共28层,73.91平米,错层/精装,479.0,通惠家园,朝阳,西南,有,2021年04月26日 ,普通住宅 
2室1厅,高楼层/共18层,64.51平米,平层/简装,435.0,潘家园东里,朝阳,南,有,2021年04月24日 ,普通住宅 
2室1厅,顶层/共6层,81.17平米,平层/精装,386.0,驼房营南里,朝阳,东西,无,2021年04月11日 ,普通住宅 
2室1厅,低楼层/共9层,89.18平米,平层/精装,378.0,金隅康惠园1号院,朝阳,南北,有,2021年04月10日 ,普通住宅 
2室1厅,低楼层/共14层,75.37平米,平层/精装,395.0,甘露西园,朝阳,西北,有,2021年03月25日 ,普通住宅 
2室1厅,中楼层/共6层,76.96平米,平层/简装,360.0,观音景园二期,朝阳,南北,无,2021年01月26日 ,普通住宅 
2室1厅,高楼层/共18层,152.9平米,平层/精装,850.0,嘉华世纪公寓,朝阳,南北,有,2020年11月04日 ,普通住宅 
2室1厅,高楼层/共21层,84.53平米,平层/精装,430.0,金隅景和园,朝阳,东南,有,2020年09月01日 ,普通住宅 
1室0厅,高楼层/共13层,54.7平米,平层/精装,249.0,翠成馨园C区,朝阳,东,有,2021年10月26日 ,普通住宅 
1室1厅,中楼层/共18层,50.89平米,平层/精装,270.0,金蝉北里,朝阳,西,有,2021年10月23日 ,普通住宅 
1室1厅,高楼层/共14层,66.67平米,平层/精装,335.0,翠成馨园A区,朝阳,西,有,2021年09月26日 ,普通住宅 
1室1厅,顶层/共11层,61.25平米,平层/精装,335.0,翠成馨园A区,朝阳,南,有,2021年07月17日 ,普通住宅 
1室0厅,中楼层/共16层,54.34平米,平层/精装,256.0,翠成馨园C区,朝阳,东,有,2021年06月09日 ,普通住宅 
1室1厅,低楼层/共25层,67.82平米,平层/精装,398.0,雅成一里,朝阳,南,有,2021年11月27日 ,普通住宅 
1室1厅,高楼层/共11层,56.8平米,平层/简装,382.8,柏林爱乐一期,朝阳,西,有,2021年11月25日 ,普通住宅 
1室1厅,中楼层/共16层,63.63平米,平层/精装,620.0,东恒时代二期,朝阳,南,有,2021年11月25日 ,普通住宅 
2室1厅,高楼层/共11层,89.51平米,平层/简装,515.0,翠成馨园A区,朝阳,南北,有,2021年11月24日 ,普通住宅 
1室1厅,低楼层/共23层,69.22平米,平层/简装,473.0,万豪国际公寓,朝阳,北,有,2021年11月24日 ,普通住宅 
1室1厅,中楼层/共27层,61.62平米,平层/精装,400.0,北京新天地五期,朝阳,东,有,2021年11月23日 ,普通住宅 
1室1厅,中楼层/共20层,64.5平米,平层/精装,429.0,北京新天地四期,朝阳,南,有,2021年11月23日 ,普通住宅 
1室1厅,中楼层/共27层,57.71平米,平层/精装,420.0,国美第一城3号院,朝阳,西东北,有,2021年11月22日 ,普通住宅 
1室1厅,高楼层/共16层,91平米,平层/精装,865.0,温莎大道,朝阳,北,有,2021年11月10日 ,普通住宅 
1室1厅,高楼层/共8层,57.36平米,平层/简装,355.0,沿海赛洛城五期,朝阳,东,有,2021年11月09日 ,普通住宅 
1室1厅,低楼层/共28层,57.14平米,平层/精装,380.0,炫特嘉园二期,朝阳,东南,有,2021年11月08日 ,普通住宅 
2室1厅,低楼层/共28层,79.29平米,平层/精装,349.0,燕保祈东家园,朝阳,南,有,2021年11月05日 ,普通住宅 
1室1厅,高楼层/共25层,63.55平米,平层/精装,410.0,飘HOME,朝阳,西南,有,2021年11月02日 ,普通住宅 
1室1厅,高楼层/共19层,60.28平米,平层/简装,360.0,华龙美树,朝阳,南,有,2021年11月02日 ,普通住宅 
1室1厅,低楼层/共27层,69.08平米,平层/简装,399.0,富力阳光美园,朝阳,南,有,2021年11月01日 ,普通住宅 
1室1厅,高楼层/共11层,66.64平米,平层/精装,420.0,柏林爱乐三期,朝阳,西,有,2021年10月31日 ,普通住宅 
1室0厅,高楼层/共21层,65.87平米,平层/精装,390.0,公园1872,朝阳,西,有,2021年10月28日 ,普通住宅 
1室1厅,顶层/共27层,58.19平米,平层/精装,410.0,国美第一城3号院,朝阳,东西北,有,2021年10月27日 ,普通住宅 
1室1厅,低楼层/共11层,63.73平米,平层/精装,380.0,柏林爱乐一期,朝阳,西,有,2021年10月27日 ,普通住宅 
1室1厅,中楼层/共26层,57.81平米,平层/精装,439.0,晨光家园A区,朝阳,南,有,2021年10月27日 ,普通住宅 
1室1厅,高楼层/共23层,67.69平米,平层/精装,480.0,万豪国际公寓,朝阳,北,有,2021年10月21日 ,普通住宅 
1室1厅,低楼层/共27层,58.23平米,平层/精装,380.0,百环家园,朝阳,北,有,2021年10月20日 ,普通住宅 
1室1厅,低楼层/共26层,65.96平米,平层/精装,418.0,北京新天地四期,朝阳,西南,有,2021年10月20日 ,普通住宅 
1室1厅,高楼层/共10层,69.02平米,平层/简装,427.0,沿海赛洛城七期,朝阳,西北,有,2021年10月18日 ,普通住宅 
1室1厅,低楼层/共28层,69.86平米,平层/精装,395.0,北京新天地五期,朝阳,西北,有,2021年10月18日 ,普通住宅 
1室1厅,高楼层/共21层,68.16平米,平层/精装,680.0,东恒时代二期,朝阳,南,有,2021年10月16日 ,普通住宅 
1室1厅,低楼层/共26层,66.02平米,平层/精装,415.0,延静东里,朝阳,南,有,2021年10月16日 ,普通住宅 
1室1厅,中楼层/共21层,56.02平米,平层/精装,385.0,日月东华,朝阳,南,有,2021年10月14日 ,普通住宅 
1室1厅,中楼层/共25层,66.55平米,平层/精装,378.0,北苑家园绣菊园南区,朝阳,东南,有,2021年10月12日 ,普通住宅 
1室1厅,中楼层/共8层,59.65平米,平层/精装,419.0,沿海赛洛城一期,朝阳,东南,有,2021年10月09日 ,普通住宅 
1室1厅,低楼层/共26层,65.96平米,平层/精装,419.0,北京新天地四期,朝阳,南西,有,2021年10月08日 ,普通住宅 
1室1厅,中楼层/共13层,92.47平米,平层/精装,630.0,嘉华世纪公寓,朝阳,南,有,2021年10月05日 ,普通住宅 
1室1厅,顶层/共11层,66.89平米,平层/精装,408.0,柏林爱乐三期,朝阳,西,有,2021年10月04日 ,普通住宅 
1室1厅,高楼层/共18层,66.66平米,平层/简装,368.0,远洋一方林语苑,朝阳,西北,有,2021年10月02日 ,普通住宅 
1室1厅,高楼层/共18层,53.4平米,平层/精装,362.0,平乐园小区,朝阳,南,有,2021年09月28日 ,普通住宅 
1室1厅,低楼层/共11层,107.85平米,平层/其他,405.0,领地OFFICE,朝阳,东,有,2021年09月27日 ,普通住宅 
1室1厅,高楼层/共25层,52.24平米,平层/精装,340.0,恋日国际,朝阳,北,有,2021年09月26日 ,普通住宅 
1室1厅,高楼层/共28层,64.96平米,平层/精装,435.0,炫特嘉园二期,朝阳,南,有,2021年09月24日 ,普通住宅 
1室1厅,高楼层/共30层,55.07平米,平层/精装,410.0,10AM新坐标,朝阳,南,有,2021年09月24日 ,普通住宅 
1室1厅,高楼层/共18层,55.96平米,平层/简装,380.0,沿海赛洛城一期,朝阳,东,有,2021年09月23日 ,普通住宅 
1室1厅,中楼层/共28层,54.85平米,平层/简装,409.0,华贸城,朝阳,西南,有,2021年09月13日 ,普通住宅 
1室1厅,中楼层/共21层,51.45平米,平层/精装,393.0,美景东方,朝阳,北,有,2021年09月11日 ,普通住宅 
1室1厅,高楼层/共24层,54.41平米,平层/精装,379.0,炫特嘉园二期,朝阳,西南,有,2021年09月08日 ,普通住宅 
1室1厅,高楼层/共20层,62.13平米,平层/简装,445.0,九龙花园,朝阳,南北,有,2021年09月04日 ,普通住宅 
1室1厅,低楼层/共23层,63.06平米,平层/精装,465.0,万豪国际公寓,朝阳,北,有,2021年09月04日 ,普通住宅 
1室1厅,中楼层/共25层,66.36平米,平层/精装,437.0,沿海赛洛城五期,朝阳,东西,有,2021年09月03日 ,普通住宅 
1室1厅,低楼层/共27层,69.1平米,平层/精装,405.0,富力阳光美园,朝阳,南,有,2021年09月02日 ,普通住宅 
1室0厅,低楼层/共27层,50.01平米,平层/精装,369.0,上元君庭,朝阳,北,有,2021年08月29日 ,普通住宅 
1室1厅,中楼层/共6层,57.7平米,平层/简装,320.0,甘露园南里,朝阳,南,无,2021年08月28日 ,普通住宅 
1室1厅,中楼层/共21层,68.16平米,平层/精装,650.0,东恒时代二期,朝阳,南,有,2021年08月27日 ,普通住宅 
1室0厅,中楼层/共32层,58.75平米,平层/精装,367.0,天居园,朝阳,西,有,2021年08月25日 ,普通住宅 
1室1厅,中楼层/共18层,59.95平米,平层/精装,390.0,弘善家园,朝阳,南,有,2021年08月25日 ,普通住宅 
1室1厅,低楼层/共28层,67.47平米,平层/精装,412.0,北京新天地三期,朝阳,西北,有,2021年08月25日 ,普通住宅 
1室1厅,低楼层/共25层,64.11平米,平层/精装,430.0,飘HOME,朝阳,南,有,2021年08月24日 ,普通住宅 
1室1厅,低楼层/共14层,54.14平米,平层/精装,412.0,南湖东园二区,朝阳,东西,有,2021年08月23日 ,普通住宅 
1室1厅,中楼层/共21层,52.77平米,平层/精装,415.0,华源冠军城,朝阳,西,有,2021年08月21日 ,普通住宅 
1室1厅,顶层/共6层,57.46平米,平层/简装,448.0,澳林春天一期,朝阳,南北,无,2021年08月20日 ,普通住宅 
1室1厅,低楼层/共28层,69.94平米,平层/精装,439.0,北京新天地二期,朝阳,南,有,2021年08月15日 ,普通住宅 
1室1厅,顶层/共16层,57.83平米,平层/精装,439.0,樱花园,朝阳,南,有,2021年08月15日 ,普通住宅 
1室1厅,中楼层/共14层,93.88平米,平层/简装,375.0,领地OFFICE,朝阳,西,有,2021年08月15日 ,普通住宅 
1室1厅,底层/共11层,66.6平米,平层/精装,375.0,远洋一方林语苑,朝阳,南,有,2021年08月14日 ,普通住宅 
1室1厅,高楼层/共24层,64.27平米,平层/精装,420.0,炫特嘉园二期,朝阳,东,有,2021年08月11日 ,普通住宅 
1室1厅,高楼层/共25层,69.61平米,平层/简装,410.0,沿海赛洛城五期,朝阳,东西,有,2021年08月10日 ,普通住宅 
1室1厅,中楼层/共11层,63.32平米,平层/精装,410.0,远洋一方溪语苑,朝阳,南,有,2021年08月08日 ,普通住宅 
1室1厅,高楼层/共30层,65.99平米,平层/精装,495.0,地杰长安驿,朝阳,西,有,2021年08月07日 ,公寓 
1室0厅,中楼层/共19层,51.62平米,平层/精装,419.0,风格派,朝阳,西,有,2021年08月01日 ,普通住宅 
1室1厅,低楼层/共28层,66.7平米,平层/精装,380.0,北京新天地四期,朝阳,东北,有,2021年07月25日 ,普通住宅 
1室1厅,低楼层/共18层,55.24平米,平层/精装,439.5,华纺易城,朝阳,北,有,2021年07月18日 ,普通住宅 
1室1厅,低楼层/共18层,58.25平米,平层/精装,429.0,华纺易城,朝阳,北,有,2021年07月08日 ,普通住宅 
1室1厅,中楼层/共22层,68.5平米,平层/精装,386.0,甘露晴苑,朝阳,东,有,2021年07月07日 ,普通住宅 
1室1厅,低楼层/共24层,65.92平米,平层/简装,405.0,风景线,朝阳,西北,有,2021年07月03日 ,普通住宅 
1室1厅,中楼层/共23层,64.8平米,平层/简装,429.0,九龙花园,朝阳,东南,有,2021年06月29日 ,普通住宅 
1室0厅,中楼层/共16层,58.26平米,平层/精装,393.0,中天国际,朝阳,东南,有,2021年06月18日 ,公寓 
1室1厅,中楼层/共17层,57.99平米,平层/简装,435.0,安贞里,朝阳,南,有,2021年06月09日 ,普通住宅 
1室1厅,低楼层/共24层,54.41平米,平层/简装,365.0,炫特嘉园二期,朝阳,东南,有,2021年05月28日 ,普通住宅 
1室1厅,低楼层/共24层,57.35平米,平层/精装,395.0,炫特嘉园二期,朝阳,西北,有,2021年05月20日 ,普通住宅 
1室1厅,低楼层/共11层,68.35平米,平层/精装,430.0,沿海赛洛城五期,朝阳,南北,有,2021年05月06日 ,普通住宅 
1室1厅,低楼层/共24层,62.29平米,平层/其他,365.0,百子湾家园一区,朝阳,北,有,2021年04月28日 ,普通住宅 
1室1厅,低楼层/共25层,63.67平米,平层/精装,415.0,平安嘉苑,朝阳,西,有,2021年02月23日 ,普通住宅 
1室1厅,低楼层/共26层,68.74平米,平层/简装,399.0,都市经典家园,朝阳,西,有,2021年02月18日 ,普通住宅 
1室1厅,高楼层/共26层,61.84平米,平层/精装,418.0,延静东里,朝阳,南,有,2020年11月29日 ,普通住宅 
1室1厅,中楼层/共22层,61.03平米,平层/精装,415.0,泰悦豪庭,朝阳,西,有,2020年05月29日 ,普通住宅 
1室1厅,低楼层/共21层,63.34平米,平层/精装,435.0,远洋新干线,朝阳,北,有,2019年09月26日 ,普通住宅 
1室0厅,高楼层/共22层,63.37平米,平层/精装,390.0,泰悦豪庭,朝阳,西,有,2018年06月27日 ,普通住宅 
3室1厅,低楼层/共6层,67.98平米,平层/精装,498.0,双花园西里,朝阳,北南,无,2021年11月22日 ,普通住宅 
1室1厅,高楼层/共18层,65.42平米,平层/精装,360.0,长安6号,朝阳,东北,有,2021年10月04日 ,公寓 
1室1厅,低楼层/共10层,61.19平米,平层/精装,375.0,红庙西里,朝阳,南,有,2021年09月12日 ,普通住宅 
1室1厅,高楼层/共18层,42.56平米,平层/简装,361.0,光辉里小区,朝阳,西北,有,2021年07月12日 ,普通住宅 
2室1厅,顶层/共6层,88.76平米,平层/简装,430.0,翠成馨园A区,朝阳,南北,无,2021年06月27日 ,普通住宅 
1室1厅,中楼层/共28层,56平米,平层/简装,285.0,翠成馨园E区,朝阳,西南,有,2021年06月27日 ,普通住宅 
1室1厅,中楼层/共30层,59.98平米,平层/精装,398.0,东恒时代一期,朝阳,东,有,2021年03月26日 ,普通住宅 
2室1厅,高楼层/共22层,89.46平米,平层/精装,540.0,富力又一城C区,朝阳,南,有,2021年11月25日 ,普通住宅 
2室1厅,高楼层/共28层,74.95平米,平层/精装,594.0,后现代城D区,朝阳,东,有,2021年11月20日 ,普通住宅 
2室2厅,低楼层/共26层,128.45平米,平层/精装,1199.0,珠江帝景,朝阳,南,有,2021年11月17日 ,普通住宅 
2室1厅,中楼层/共7层,82.65平米,平层/精装,550.0,紫南家园,朝阳,南北,无,2021年11月15日 ,普通住宅 
2室1厅,低楼层/共24层,105.65平米,平层/精装,670.0,沿海赛洛城二期,朝阳,南北,有,2021年11月13日 ,普通住宅 
2室1厅,中楼层/共26层,87.61平米,平层/精装,765.0,金都杭城东区,朝阳,南,有,2021年11月07日 ,普通住宅 
2室1厅,中楼层/共28层,89.76平米,平层/精装,939.0,首城国际B区,朝阳,南,有,2021年11月05日 ,普通住宅 
