,0,1,2,3,4,5,6
17084,非洲,吉布提,1,0,0,0,03-23
17085,非洲,乍得,1,0,0,0,03-23
17086,亚洲,东帝汶,1,0,0,0,03-23
17087,非洲,乌干达,1,0,0,0,03-23
17088,大洋洲,巴布亚新几内亚,1,0,0,0,03-23
17089,非洲,厄立特里亚,1,0,0,0,03-23
17090,非洲,莫桑比克,1,0,0,0,03-23
17091,北美洲,蒙特塞拉特,1,0,0,0,03-23
17092,亚洲,叙利亚,1,0,0,0,03-23
19123,亚洲,日本,1091,0,215,41,03-22
19124,非洲,毛里求斯,24,0,0,2,03-22
19125,欧洲,德国,25279,0,239,91,03-22
19126,欧洲,意大利,55218,0,6072,4825,03-22
19127,北美洲,美国,26997,0,176,340,03-22
19128,亚洲,巴林,334,0,149,2,03-22
19130,欧洲,瑞士,7014,0,3,60,03-22
19131,欧洲,荷兰,4204,0,0,179,03-22
19132,欧洲,葡萄牙,1600,0,3,12,03-22
19133,北美洲,加拿大,1377,0,11,19,03-22
19134,欧洲,波兰,563,0,13,7,03-22
19135,亚洲,沙特阿拉伯,511,0,16,0,03-22
19136,亚洲,新加坡,455,0,140,2,03-22
19137,亚洲,黎巴嫩,245,0,8,4,03-22
19138,亚洲,科威特,188,0,30,0,03-22
19139,欧洲,安道尔,114,0,1,1,03-22
19140,亚洲,越南,99,0,17,0,03-22
19141,亚洲,斯里兰卡,81,0,1,0,03-22
19142,非洲,突尼斯,75,0,0,3,03-22
19143,非洲,布基纳法索,64,0,5,3,03-22
19144,亚洲,乌兹别克斯坦,43,0,0,0,03-22
19145,亚洲,孟加拉国,27,0,5,2,03-22
19146,非洲,肯尼亚,15,0,0,0,03-22
19147,非洲,坦桑尼亚,12,0,0,0,03-22
19148,非洲,赞比亚共和国,3,0,0,0,03-22
19149,非洲,尼日尔,2,0,0,0,03-22
19169,欧洲,英国,5018,0,93,233,03-22
19170,欧洲,匈牙利,131,0,7,4,03-22
19173,欧洲,泽西岛,15,0,0,0,03-22
19180,欧洲,西班牙,28572,0,2125,1720,03-22
19181,欧洲,法国,14459,0,1587,562,03-22
19182,亚洲,伊朗,21638,0,7913,1685,03-22
19184,亚洲,韩国,8897,0,2909,104,03-22
19187,欧洲,比利时,3401,0,290,75,03-22
19188,欧洲,奥地利,2649,0,9,7,03-22
19189,欧洲,挪威,2150,0,0,7,03-22
19190,欧洲,瑞典,1746,0,17,20,03-22
19191,欧洲,丹麦,1326,0,1,13,03-22
19194,亚洲,马来西亚,1306,0,139,10,03-22
19195,南美洲,巴西,1128,0,0,18,03-22
19196,大洋洲,澳大利亚,1098,0,27,7,03-22
19197,欧洲,捷克,1047,0,6,0,03-22
19198,亚洲,土耳其,947,0,0,21,03-22
19199,亚洲,以色列,945,0,37,1,03-22
19201,欧洲,卢森堡,798,0,0,8,03-22
19202,欧洲,爱尔兰,785,0,0,3,03-22
19203,亚洲,巴基斯坦,730,0,2,3,03-22
19204,亚洲,泰国,599,0,45,1,03-22
19205,南美洲,智利,537,0,8,1,03-22
19207,欧洲,芬兰,521,0,10,1,03-22
19208,欧洲,希腊,530,0,19,13,03-22
19209,欧洲,冰岛,473,0,0,1,03-22
19210,亚洲,印度尼西亚,514,0,9,48,03-22
19211,亚洲,卡塔尔,481,0,27,0,03-22
19213,南美洲,厄瓜多尔,367,0,0,5,03-22
19214,亚洲,菲律宾,380,0,15,25,03-22
19215,欧洲,斯洛文尼亚,341,0,0,1,03-22
19216,南美洲,秘鲁,318,0,0,5,03-22
19217,亚洲,印度,341,0,23,6,03-22
19218,欧洲,爱沙尼亚,306,0,0,0,03-22
19220,欧洲,俄罗斯,306,0,16,1,03-22
19221,欧洲,罗马尼亚,308,0,31,0,03-22
19222,北美洲,墨西哥,251,0,1,2,03-22
19223,非洲,埃及,294,0,41,10,03-22
19224,北美洲,巴拿马,245,0,0,3,03-22
19225,非洲,南非,240,0,0,0,03-22
19226,南美洲,阿根廷,225,0,1,4,03-22
19228,南美洲,哥伦比亚,210,0,0,1,03-22
19230,欧洲,斯洛伐克,178,0,0,1,03-22
19231,欧洲,塞尔维亚,171,0,0,1,03-22
19232,欧洲,保加利亚,163,0,0,3,03-22
19233,亚洲,亚美尼亚,160,0,1,0,03-22
19235,亚洲,伊拉克,214,0,49,17,03-22
19236,欧洲,圣马力诺,151,0,2,14,03-22
19237,南美洲,乌拉圭,135,0,0,0,03-22
19238,欧洲,克罗地亚,133,0,5,1,03-22
19239,欧洲,拉脱维亚,124,0,0,0,03-22
19240,北美洲,哥斯达黎加,117,0,0,2,03-22
19241,亚洲,阿联酋,153,0,38,2,03-22
19242,非洲,阿尔及利亚,139,0,12,15,03-22
19243,亚洲,约旦,99,0,1,0,03-22
19245,非洲,摩洛哥,96,0,2,3,03-22
19247,亚洲,文莱,88,0,4,0,03-22
19248,亚洲,塞浦路斯,84,0,0,1,03-22
19249,欧洲,立陶宛,83,0,0,1,03-22
19250,欧洲,法罗群岛,80,0,0,0,03-22
19251,欧洲,摩尔多瓦,80,0,1,1,03-22
19254,欧洲,阿尔巴尼亚,76,0,0,2,03-22
19255,北美洲,多米尼加,72,0,0,2,03-22
19256,欧洲,北马其顿,70,0,0,0,03-22
19257,南美洲,委内瑞拉,70,0,0,0,03-22
19258,大洋洲,新西兰,67,4,0,0,03-22
19259,欧洲,马耳他,64,0,0,0,03-22
19261,欧洲,白俄罗斯,69,0,15,0,03-22
19262,亚洲,哈萨克斯坦,54,0,0,0,03-22
19263,非洲,塞内加尔,56,0,5,0,03-22
19264,北美洲,瓜德罗普岛,51,0,0,0,03-22
19265,亚洲,柬埔寨,51,0,1,0,03-22
19266,亚洲,格鲁吉亚,47,0,1,0,03-22
19267,欧洲,乌克兰,47,0,0,3,03-22
19268,亚洲,巴勒斯坦,59,0,17,0,03-22
19270,非洲,喀麦隆,40,0,0,0,03-22
19271,亚洲,阿曼,55,0,17,0,03-22
19272,亚洲,阿富汗,34,0,0,0,03-22
19273,欧洲,列支敦士登,34,0,0,0,03-22
19274,亚洲,阿塞拜疆,44,0,10,1,03-22
19276,北美洲,马提尼克,32,0,0,0,03-22
19277,非洲,刚果（金）,30,0,0,1,03-22
19278,非洲,留尼旺,28,0,0,0,03-22
19279,非洲,尼日利亚,26,0,1,0,03-22
19280,北美洲,洪都拉斯,24,0,0,0,03-22
19281,南美洲,巴拉圭,22,0,0,1,03-22
19282,北美洲,古巴,21,0,0,1,03-22
19283,非洲,加纳,21,0,0,1,03-22
19285,欧洲,摩纳哥,18,0,0,0,03-22
19287,欧洲,根西岛,17,0,0,0,03-22
19288,非洲,卢旺达,17,0,0,0,03-22
19289,北美洲,危地马拉,17,0,0,1,03-22
19290,南美洲,玻利维亚,16,0,0,0,03-22
19291,非洲,多哥,16,0,1,0,03-22
19292,北美洲,牙买加,16,0,0,1,03-22
19293,南美洲,法属圭亚那,15,0,0,0,03-22
19295,北美洲,波多黎各,14,0,0,0,03-22
19296,欧洲,黑山,14,0,0,0,03-22
19297,非洲,科特迪瓦,14,0,1,0,03-22
19298,大洋洲,关岛,14,0,0,1,03-22
19299,亚洲,吉尔吉斯斯坦,12,0,0,0,03-22
19300,大洋洲,法属波利尼西亚,11,0,0,0,03-22
19301,亚洲,蒙古,10,0,0,0,03-22
19302,欧洲,直布罗陀,10,0,0,0,03-22
19303,北美洲,特立尼达和多巴哥,9,0,0,0,03-22
19304,非洲,埃塞俄比亚,11,0,4,0,03-22
19305,非洲,塞舌尔,6,0,0,0,03-22
19306,南美洲,苏里南,5,0,0,0,03-22
19307,北美洲,阿鲁巴,5,0,0,0,03-22
19308,北美洲,巴巴多斯,5,0,0,0,03-22
19309,非洲,加蓬,5,0,0,1,03-22
19310,北美洲,圣马丁岛,4,0,0,0,03-22
19311,非洲,斯威士兰,4,0,0,0,03-22
19312,北美洲,巴哈马,4,0,0,0,03-22
19313,非洲,刚果（布）,4,0,0,0,03-22
19314,非洲,马约特,4,0,0,0,03-22
19315,非洲,纳米比亚,3,0,0,0,03-22
19316,非洲,中非共和国,3,0,0,0,03-22
19317,非洲,利比里亚,3,0,0,0,03-22
19318,北美洲,美属维尔京群岛,3,0,0,0,03-22
19319,非洲,马达加斯加,3,0,0,0,03-22
19320,北美洲,开曼群岛,3,0,0,1,03-22
19321,亚洲,不丹,2,0,0,0,03-22
19322,非洲,几内亚,2,0,0,0,03-22
19323,北美洲,格陵兰,2,0,0,0,03-22
19324,非洲,贝宁,2,0,0,0,03-22
19325,非洲,津巴布韦,2,0,0,0,03-22
19326,大洋洲,新喀里多尼亚,2,0,0,0,03-22
19327,北美洲,百慕大,2,0,0,0,03-22
19328,非洲,安哥拉,2,0,0,0,03-22
19329,北美洲,海地,2,0,0,0,03-22
19330,欧洲,马恩岛,1,0,0,0,03-22
19331,非洲,乍得,1,0,0,0,03-22
19332,亚洲,东帝汶,1,0,0,0,03-22
19333,非洲,乌干达,1,0,0,0,03-22
19334,非洲,佛得角,1,0,0,0,03-22
19335,大洋洲,巴布亚新几内亚,1,0,0,0,03-22
19336,非洲,厄立特里亚,1,0,0,0,03-22
19544,其他,钻石公主号邮轮,712,0,458,7,03-22
19581,欧洲,波黑,64,0,0,0,03-22
19621,亚洲,马尔代夫,13,0,0,0,03-22
19630,非洲,赤道几内亚,6,0,0,0,03-22
19636,南美洲,圭亚那,5,0,0,1,03-22
19645,北美洲,圣巴泰勒米岛,3,0,0,0,03-22
19646,北美洲,库拉索岛,3,0,0,0,03-22
19653,非洲,毛里塔尼亚,2,0,0,0,03-22
19655,南美洲,圣卢西亚,2,0,0,0,03-22
19663,非洲,苏丹,2,0,0,1,03-22
19664,欧洲,梵蒂冈,1,0,0,0,03-22
19665,北美洲,圣文森特和格林纳丁斯,1,0,0,0,03-22
19666,北美洲,安提瓜和巴布达,1,0,0,0,03-22
19667,非洲,冈比亚,1,0,0,0,03-22
19668,非洲,索马里,1,0,0,0,03-22
19669,北美洲,尼加拉瓜,1,0,0,0,03-22
19670,北美洲,萨尔瓦多,1,0,0,0,03-22
19671,非洲,吉布提,1,0,0,0,03-22
19672,大洋洲,斐济,1,0,0,0,03-22
19681,亚洲,尼泊尔,1,0,1,0,03-22
20253,亚洲,越南,94,0,17,0,03-21
20254,非洲,尼日利亚,22,0,1,0,03-21
20255,亚洲,蒙古,10,0,0,0,03-21
20256,北美洲,加拿大,1146,0,11,12,03-21
20257,亚洲,马来西亚,1183,0,114,4,03-21
20258,非洲,布基纳法索,40,0,5,2,03-21
20259,亚洲,阿联酋,153,0,38,2,03-21
20260,亚洲,日本,1054,0,215,36,03-21
20261,亚洲,黎巴嫩,206,0,1,4,03-21
20262,欧洲,俄罗斯,306,0,16,1,03-21
20264,非洲,阿尔及利亚,102,0,12,9,03-21
20265,欧洲,荷兰,3631,0,0,136,03-21
20267,亚洲,菲律宾,307,0,13,19,03-21
20268,非洲,多哥,16,0,1,0,03-21
20269,非洲,利比里亚,3,0,0,0,03-21
20270,欧洲,意大利,47021,0,5129,4032,03-21
20271,欧洲,西班牙,24926,0,2125,1326,03-21
20272,欧洲,德国,20581,0,209,72,03-21
20273,北美洲,美国,19624,0,147,260,03-21
20274,亚洲,伊朗,20610,0,7635,1556,03-21
20275,欧洲,法国,12612,0,1587,450,03-21
20276,亚洲,韩国,8799,0,2612,102,03-21
20277,欧洲,瑞士,6113,0,3,56,03-21
20278,欧洲,英国,3983,0,79,177,03-21
20280,欧洲,比利时,2815,0,263,67,03-21
20281,欧洲,奥地利,2388,0,9,7,03-21
20282,欧洲,挪威,1939,0,0,7,03-21
20283,欧洲,瑞典,1650,0,17,16,03-21
20284,欧洲,葡萄牙,1280,0,3,12,03-21
20285,欧洲,丹麦,1255,0,1,9,03-21
20288,大洋洲,澳大利亚,1051,0,27,7,03-21
20289,南美洲,巴西,904,0,0,11,03-21
20290,亚洲,以色列,883,0,15,1,03-21
20291,欧洲,捷克,833,0,4,0,03-21
20293,欧洲,爱尔兰,683,0,0,3,03-21
20294,欧洲,卢森堡,670,0,0,8,03-21
20295,亚洲,土耳其,670,0,0,9,03-21
20296,亚洲,巴基斯坦,510,0,2,3,03-21
20297,欧洲,希腊,495,0,19,8,03-21
20298,亚洲,卡塔尔,470,0,10,0,03-21
20299,欧洲,芬兰,450,0,1,0,03-21
20300,南美洲,智利,434,0,0,0,03-21
20301,欧洲,冰岛,409,0,0,0,03-21
20302,欧洲,波兰,425,0,13,5,03-21
20303,亚洲,印度尼西亚,450,0,9,38,03-21
20304,亚洲,沙特阿拉伯,392,0,16,0,03-21
20305,亚洲,泰国,411,0,44,1,03-21
20306,南美洲,厄瓜多尔,367,0,0,5,03-21
20307,欧洲,斯洛文尼亚,341,0,0,1,03-21
20308,亚洲,新加坡,432,0,140,2,03-21
20309,欧洲,爱沙尼亚,283,0,0,0,03-21
20311,欧洲,罗马尼亚,308,0,31,0,03-21
20312,南美洲,秘鲁,263,0,0,4,03-21
20313,亚洲,印度,283,0,23,5,03-21
20314,其他,钻石公主号邮轮,712,0,458,7,03-21
20316,非洲,南非,240,0,0,0,03-21
20317,非洲,埃及,285,0,39,8,03-21
20318,亚洲,巴林,306,0,100,1,03-21
20319,北美洲,墨西哥,203,0,1,2,03-21
20320,北美洲,巴拿马,200,0,0,1,03-21
20322,南美洲,哥伦比亚,158,0,0,0,03-21
20323,南美洲,阿根廷,158,0,1,3,03-21
20324,亚洲,科威特,176,0,27,0,03-21
20325,欧洲,塞尔维亚,149,0,0,1,03-21
20326,亚洲,伊拉克,208,0,49,17,03-21
20327,欧洲,斯洛伐克,137,0,0,1,03-21
20328,亚洲,亚美尼亚,136,0,1,0,03-21
20329,欧洲,克罗地亚,133,0,5,1,03-21
20330,欧洲,保加利亚,127,0,0,3,03-21
20331,北美洲,哥斯达黎加,113,0,0,2,03-21
20332,欧洲,拉脱维亚,111,0,0,0,03-21
20333,欧洲,圣马力诺,126,0,2,14,03-21
20334,南美洲,乌拉圭,110,0,0,0,03-21
20336,欧洲,匈牙利,103,0,7,4,03-21
20337,欧洲,安道尔,88,0,1,0,03-21
20338,亚洲,约旦,86,0,1,0,03-21
20339,非洲,摩洛哥,86,0,2,3,03-21
20340,亚洲,文莱,83,0,2,0,03-21
20341,亚洲,斯里兰卡,77,0,1,0,03-21
20343,亚洲,塞浦路斯,75,0,0,0,03-21
20344,欧洲,法罗群岛,72,0,0,0,03-21
20346,欧洲,阿尔巴尼亚,70,0,0,2,03-21
20347,欧洲,北马其顿,67,0,0,0,03-21
20348,欧洲,摩尔多瓦,66,0,1,1,03-21
20349,欧洲,波黑,64,0,0,0,03-21
20350,欧洲,立陶宛,63,0,0,0,03-21
20351,非洲,突尼斯,60,0,0,0,03-21
20352,欧洲,白俄罗斯,69,0,15,0,03-21
20353,大洋洲,新西兰,53,4,0,0,03-21
20354,欧洲,马耳他,53,0,0,0,03-21
20355,亚洲,哈萨克斯坦,53,0,0,0,03-21
20356,亚洲,柬埔寨,47,0,1,0,03-21
20357,亚洲,格鲁吉亚,47,0,1,0,03-21
20358,北美洲,瓜德罗普岛,45,0,0,0,03-21
20359,非洲,塞内加尔,47,0,5,0,03-21
20360,南美洲,委内瑞拉,42,0,0,0,03-21
20361,亚洲,阿曼,52,0,13,0,03-21
20363,欧洲,乌克兰,41,0,0,3,03-21
20364,亚洲,乌兹别克斯坦,37,0,0,0,03-21
20365,亚洲,巴勒斯坦,52,0,17,0,03-21
20366,亚洲,阿塞拜疆,44,0,10,1,03-21
20367,北美洲,多米尼加,34,0,0,2,03-21
20368,北美洲,马提尼克,32,0,0,0,03-21
20369,非洲,喀麦隆,27,0,0,0,03-21
20370,欧洲,列支敦士登,25,0,0,0,03-21
20371,亚洲,阿富汗,24,0,0,0,03-21
20372,北美洲,洪都拉斯,24,0,0,0,03-21
20373,北美洲,古巴,21,0,0,1,03-21
20374,亚洲,孟加拉国,24,0,3,2,03-21
20375,非洲,加纳,19,0,0,0,03-21
20376,南美洲,巴拉圭,18,0,0,0,03-21
20377,非洲,刚果（金）,18,0,0,0,03-21
20378,非洲,卢旺达,17,0,0,0,03-21
20379,南美洲,玻利维亚,15,0,0,0,03-21
20380,南美洲,法属圭亚那,15,0,0,0,03-21
20381,非洲,留尼旺,15,0,0,0,03-21
20382,北美洲,牙买加,15,0,0,1,03-21
20383,非洲,科特迪瓦,14,0,1,0,03-21
20384,非洲,毛里求斯,14,0,0,1,03-21
20385,亚洲,马尔代夫,13,0,0,0,03-21
20386,欧洲,摩纳哥,12,0,0,0,03-21
20387,欧洲,泽西岛,12,0,0,0,03-21
20388,大洋洲,关岛,12,0,0,0,03-21
20389,亚洲,吉尔吉斯斯坦,12,0,0,0,03-21
20391,大洋洲,法属波利尼西亚,11,0,0,0,03-21
20392,欧洲,直布罗陀,10,0,0,0,03-21
20393,欧洲,黑山,10,0,0,0,03-21
20394,北美洲,特立尼达和多巴哥,9,0,0,0,03-21
20395,非洲,埃塞俄比亚,9,0,0,0,03-21
20397,北美洲,危地马拉,9,0,0,1,03-21
20398,非洲,肯尼亚,7,0,0,0,03-21
20400,非洲,赤道几内亚,6,0,0,0,03-21
20401,非洲,塞舌尔,6,0,0,0,03-21
20402,北美洲,波多黎各,6,0,0,0,03-21
20403,非洲,坦桑尼亚,6,0,0,0,03-21
20404,北美洲,阿鲁巴,5,0,0,0,03-21
20405,南美洲,圭亚那,5,0,0,1,03-21
20406,北美洲,圣马丁岛,4,0,0,0,03-21
20407,非洲,马约特,4,0,0,0,03-21
20408,非洲,加蓬,4,0,0,1,03-21
20409,非洲,纳米比亚,3,0,0,0,03-21
20410,北美洲,巴哈马,3,0,0,0,03-21
20411,非洲,中非共和国,3,0,0,0,03-21
20412,非洲,刚果（布）,3,0,0,0,03-21
20413,北美洲,圣巴泰勒米岛,3,0,0,0,03-21
20414,北美洲,库拉索岛,3,0,0,0,03-21
20415,北美洲,美属维尔京群岛,3,0,0,0,03-21
20416,非洲,马达加斯加,3,0,0,0,03-21
20417,北美洲,开曼群岛,3,0,0,1,03-21
20418,亚洲,不丹,2,0,0,0,03-21
20419,南美洲,苏里南,2,0,0,0,03-21
20420,非洲,几内亚,2,0,0,0,03-21
20421,非洲,毛里塔尼亚,2,0,0,0,03-21
20422,北美洲,格陵兰,2,0,0,0,03-21
20423,南美洲,圣卢西亚,2,0,0,0,03-21
20425,非洲,贝宁,2,0,0,0,03-21
20426,北美洲,巴巴多斯,2,0,0,0,03-21
20427,非洲,赞比亚共和国,2,0,0,0,03-21
20428,非洲,津巴布韦,2,0,0,0,03-21
20429,大洋洲,新喀里多尼亚,2,0,0,0,03-21
20430,北美洲,百慕大,2,0,0,0,03-21
20431,非洲,安哥拉,2,0,0,0,03-21
20432,北美洲,海地,2,0,0,0,03-21
20433,非洲,苏丹,2,0,0,1,03-21
20434,欧洲,梵蒂冈,1,0,0,0,03-21
20435,欧洲,根西岛,1,0,0,0,03-21
20436,北美洲,圣文森特和格林纳丁斯,1,0,0,0,03-21
20437,非洲,斯威士兰,1,0,0,0,03-21
20438,北美洲,安提瓜和巴布达,1,0,0,0,03-21
20439,非洲,冈比亚,1,0,0,0,03-21
20440,非洲,索马里,1,0,0,0,03-21
20441,北美洲,尼加拉瓜,1,0,0,0,03-21
20442,北美洲,萨尔瓦多,1,0,0,0,03-21
20443,非洲,吉布提,1,0,0,0,03-21
20444,大洋洲,斐济,1,0,0,0,03-21
20445,非洲,尼日尔,1,0,0,0,03-21
20446,欧洲,马恩岛,1,0,0,0,03-21
20447,非洲,乍得,1,0,0,0,03-21
20448,亚洲,东帝汶,1,0,0,0,03-21
20449,亚洲,尼泊尔,1,0,1,0,03-21
20956,北美洲,加拿大,923,0,11,12,03-20
20957,欧洲,意大利,41035,0,4440,3405,03-20
20958,欧洲,西班牙,19980,0,1588,1002,03-20
20959,欧洲,德国,15439,0,135,44,03-20
20960,北美洲,美国,14250,0,121,208,03-20
20961,亚洲,伊朗,19644,0,6745,1433,03-20
20962,欧洲,法国,10995,0,1300,372,03-20
20963,亚洲,韩国,8652,0,2233,100,03-20
20964,欧洲,瑞士,3888,0,3,39,03-20
20965,欧洲,英国,3269,0,79,144,03-20
20966,欧洲,荷兰,2994,0,0,106,03-20
20967,欧洲,比利时,2257,0,1,37,03-20
20968,欧洲,奥地利,2013,0,9,4,03-20
20969,欧洲,挪威,1758,0,0,7,03-20
20970,欧洲,瑞典,1423,0,1,11,03-20
20971,欧洲,丹麦,1226,0,1,6,03-20
20972,亚洲,马来西亚,1030,0,87,3,03-20
20974,大洋洲,澳大利亚,877,0,27,7,03-20
20975,亚洲,日本,969,0,157,34,03-20
20976,欧洲,捷克,774,0,3,0,03-20
20977,亚洲,以色列,705,0,14,0,03-20
20978,欧洲,葡萄牙,642,0,3,2,03-20
20979,南美洲,巴西,621,0,0,7,03-20
20980,欧洲,爱尔兰,557,0,0,2,03-20
20981,欧洲,卢森堡,484,0,0,4,03-20
20982,亚洲,卡塔尔,452,0,4,0,03-20
20983,欧洲,希腊,464,0,14,5,03-20
20984,亚洲,巴基斯坦,448,0,2,2,03-20
20985,欧洲,芬兰,400,0,1,0,03-20
20986,亚洲,土耳其,359,0,0,4,03-20
20987,南美洲,智利,342,0,0,0,03-20
20988,欧洲,波兰,355,0,13,5,03-20
20989,欧洲,冰岛,330,0,0,0,03-20
20990,亚洲,印度尼西亚,369,0,9,32,03-20
20991,欧洲,斯洛文尼亚,286,0,0,1,03-20
20992,亚洲,泰国,322,0,43,1,03-20
20993,亚洲,沙特阿拉伯,274,0,6,0,03-20
20994,欧洲,爱沙尼亚,267,0,0,0,03-20
20995,亚洲,新加坡,385,0,124,0,03-20
20996,南美洲,厄瓜多尔,260,0,0,3,03-20
20997,欧洲,罗马尼亚,277,0,25,0,03-20
20998,其他,钻石公主号邮轮,712,0,458,7,03-20
20999,欧洲,俄罗斯,253,0,8,1,03-20
21000,南美洲,秘鲁,234,0,0,1,03-20
21001,非洲,埃及,256,0,28,6,03-20
21002,亚洲,菲律宾,230,0,7,18,03-20
21003,亚洲,印度,223,0,15,5,03-20
21004,非洲,南非,202,0,0,0,03-20
21005,亚洲,巴林,285,0,100,1,03-20
21006,北美洲,墨西哥,164,0,1,1,03-20
21007,亚洲,黎巴嫩,163,0,1,4,03-20
21008,亚洲,科威特,159,0,12,0,03-20
21009,亚洲,亚美尼亚,136,0,1,0,03-20
21010,北美洲,巴拿马,135,0,0,1,03-20
21011,亚洲,伊拉克,192,0,49,13,03-20
21012,南美洲,哥伦比亚,128,0,0,0,03-20
21013,南美洲,阿根廷,128,0,1,3,03-20
21014,欧洲,斯洛伐克,123,0,0,1,03-20
21015,欧洲,塞尔维亚,118,0,0,0,03-20
21016,亚洲,阿联酋,140,0,31,0,03-20
21017,欧洲,保加利亚,107,0,0,2,03-20
21018,欧洲,克罗地亚,102,0,5,1,03-20
21019,南美洲,乌拉圭,94,0,0,0,03-20
21020,欧洲,圣马力诺,109,0,2,14,03-20
21021,北美洲,哥斯达黎加,87,0,0,1,03-20
21022,欧洲,拉脱维亚,86,0,0,0,03-20
21023,欧洲,匈牙利,85,0,2,1,03-20
21024,亚洲,文莱,78,0,1,0,03-20
21025,欧洲,安道尔,75,0,1,0,03-20
21026,非洲,阿尔及利亚,90,0,12,6,03-20
21027,亚洲,越南,87,0,17,0,03-20
21028,亚洲,斯里兰卡,71,0,1,0,03-20
21029,亚洲,约旦,70,0,1,0,03-20
21030,欧洲,北马其顿,67,0,0,0,03-20
21031,亚洲,塞浦路斯,67,0,0,0,03-20
21032,欧洲,波黑,64,0,0,0,03-20
21033,非洲,摩洛哥,66,0,2,3,03-20
21034,欧洲,法罗群岛,58,0,0,0,03-20
21035,欧洲,阿尔巴尼亚,59,0,0,2,03-20
21036,欧洲,白俄罗斯,69,0,15,0,03-20
21037,亚洲,哈萨克斯坦,49,0,0,0,03-20
21038,欧洲,马耳他,48,0,0,0,03-20
21039,欧洲,摩尔多瓦,49,0,1,1,03-20
21040,亚洲,巴勒斯坦,47,0,0,0,03-20
21041,亚洲,格鲁吉亚,43,0,1,0,03-20
21042,南美洲,委内瑞拉,42,0,0,0,03-20
21043,欧洲,立陶宛,41,0,0,0,03-20
21044,大洋洲,新西兰,39,0,0,0,03-20
21045,非洲,突尼斯,39,0,0,0,03-20
21046,非洲,塞内加尔,38,0,2,0,03-20
21047,亚洲,阿曼,48,0,13,0,03-20
21048,亚洲,柬埔寨,35,0,1,0,03-20
21049,北美洲,多米尼加,34,0,0,1,03-20
21050,亚洲,乌兹别克斯坦,33,0,0,0,03-20
21051,北美洲,瓜德罗普岛,33,0,0,0,03-20
21052,非洲,布基纳法索,33,0,0,1,03-20
21053,亚洲,阿塞拜疆,34,0,6,1,03-20
21054,欧洲,列支敦士登,25,0,0,0,03-20
21055,亚洲,阿富汗,24,0,0,0,03-20
21056,北美洲,洪都拉斯,24,0,0,0,03-20
21057,欧洲,乌克兰,26,0,0,3,03-20
21058,北美洲,马提尼克,23,0,0,0,03-20
21059,非洲,喀麦隆,21,0,0,0,03-20
21060,非洲,刚果（金）,18,0,0,0,03-20
21061,亚洲,孟加拉国,20,0,3,1,03-20
21062,非洲,加纳,16,0,0,0,03-20
21063,北美洲,古巴,16,0,0,1,03-20
21064,北美洲,牙买加,15,0,0,1,03-20
21065,亚洲,马尔代夫,13,0,0,0,03-20
21066,南美洲,玻利维亚,12,0,0,0,03-20
21067,欧洲,泽西岛,12,0,0,0,03-20
21068,非洲,留尼旺,12,0,0,0,03-20
21069,非洲,尼日利亚,12,0,1,0,03-20
21070,欧洲,摩纳哥,11,0,0,0,03-20
21071,南美洲,巴拉圭,11,0,0,0,03-20
21072,南美洲,法属圭亚那,11,0,0,0,03-20
21073,非洲,卢旺达,11,0,0,0,03-20
21074,欧洲,黑山,10,0,0,0,03-20
21075,非洲,埃塞俄比亚,9,0,0,0,03-20
21076,非洲,多哥,9,0,1,0,03-20
21077,非洲,科特迪瓦,9,0,1,0,03-20
21078,欧洲,直布罗陀,8,0,0,0,03-20
21079,北美洲,特立尼达和多巴哥,7,0,0,0,03-20
21080,非洲,肯尼亚,7,0,0,0,03-20
21081,非洲,毛里求斯,7,0,0,0,03-20
21082,非洲,赤道几内亚,6,0,0,0,03-20
21083,非洲,塞舌尔,6,0,0,0,03-20
21084,非洲,坦桑尼亚,6,0,0,0,03-20
21085,亚洲,吉尔吉斯斯坦,6,0,0,0,03-20
21086,北美洲,危地马拉,6,0,0,1,03-20
21087,亚洲,蒙古,5,0,0,0,03-20
21088,北美洲,波多黎各,5,0,0,0,03-20
21089,大洋洲,关岛,5,0,0,0,03-20
21090,南美洲,圭亚那,5,0,0,1,03-20
21091,北美洲,圣马丁岛,4,0,0,0,03-20
21092,北美洲,阿鲁巴,4,0,0,0,03-20
21093,非洲,加蓬,4,0,0,1,03-20
21094,大洋洲,法属波利尼西亚,3,0,0,0,03-20
21095,北美洲,巴哈马,3,0,0,0,03-20
21096,非洲,中非共和国,3,0,0,0,03-20
21097,非洲,刚果（布）,3,0,0,0,03-20
21098,非洲,马约特,3,0,0,0,03-20
21099,北美洲,圣巴泰勒米岛,3,0,0,0,03-20
21100,北美洲,库拉索岛,3,0,0,0,03-20
21101,南美洲,苏里南,2,0,0,0,03-20
21102,非洲,纳米比亚,2,0,0,0,03-20
21103,非洲,几内亚,2,0,0,0,03-20
21104,非洲,毛里塔尼亚,2,0,0,0,03-20
21105,北美洲,格陵兰,2,0,0,0,03-20
21106,南美洲,圣卢西亚,2,0,0,0,03-20
21107,非洲,利比里亚,2,0,0,0,03-20
21108,北美洲,美属维尔京群岛,2,0,0,0,03-20
21109,北美洲,巴巴多斯,2,0,0,0,03-20
21110,非洲,赞比亚共和国,2,0,0,0,03-20
21111,非洲,苏丹,2,0,0,1,03-20
